ano,sigla_uf,id_municipio,nome,rede,ensino,anos_escolares,taxa_aprovacao,indicador_rendimento,nota_saeb_matematica,nota_saeb_lingua_portuguesa,nota_saeb_media_padronizada,ideb,projecao
2019,PB,2501609,Barra de Santa Rosa,estadual,fundamental,iniciais (1-5),89.7,0.91234797,224.86,203.42,5.9541922,5.4,5.0
2019,PB,2506608,Ibiara,estadual,fundamental,iniciais (1-5),88.7,0.88111699,230.0,206.19,6.1026468,5.4,4.2
2021,PB,2500908,Arara,publica,fundamental,iniciais (1-5),99.1,0.991901,189.93,173.12,4.736307,4.7,
2021,PB,2506608,Ibiara,municipal,fundamental,iniciais (1-5),93.5,0.939024,193.14,175.01,4.831931,4.5,
2021,PB,2509057,Marcação,publica,fundamental,iniciais (1-5),91.1,0.912376,176.95,170.29,4.437143,4.0,
2021,PB,2510501,Olivedos,municipal,fundamental,iniciais (1-5),99.3,0.993432,202.43,183.94,5.171584,5.1,
2021,PB,2510709,Passagem,publica,fundamental,iniciais (1-5),99.5,0.995106,208.28,200.69,5.587771,5.6,
2021,PB,2511103,Pedra Lavrada,municipal,fundamental,iniciais (1-5),98.5,0.982659,228.28,210.68,6.151087,6.0,
2021,PB,2513158,Santa Cecília,municipal,fundamental,iniciais (1-5),93.7,0.939591,192.22,181.5,4.932373,4.6,
2021,PB,2514305,São José de Caiana,publica,fundamental,iniciais (1-5),99.8,0.997984,224.94,210.28,6.080074,6.1,
2021,PB,2515401,São Vicente do Seridó,municipal,fundamental,iniciais (1-5),99.8,0.997984,193.66,184.77,5.019309,5.0,
2021,PB,2516805,Triunfo,publica,fundamental,iniciais (1-5),100.0,1.0,184.99,176.59,4.705124,4.7,
2005,PB,2500502,Alagoinha,publica,fundamental,iniciais (1-5),59.8,0.58366799,164.6,148.19,3.7973931,2.2,
2005,PB,2510204,Nova Olinda,municipal,fundamental,iniciais (1-5),59.6,0.59518802,155.19,148.6,3.6274121,2.2,
2005,PB,2512309,Princesa Isabel,publica,fundamental,iniciais (1-5),68.7,0.68433499,158.19,147.8,3.6701641,2.5,
2005,PB,2515971,Sobrado,municipal,fundamental,iniciais (1-5),68.0,0.68429703,157.19,139.39,3.4997699,2.4,
2005,PB,2516607,Tavares,municipal,fundamental,iniciais (1-5),76.4,0.76288098,159.39,149.8,3.728219,2.8,
2005,PB,2502409,Bonito de Santa Fé,publica,fundamental,iniciais (1-5),69.4,0.707645,187.6,169.19,4.61867,3.3,
2007,PB,2509370,Mato Grosso,municipal,fundamental,iniciais (1-5),64.0,0.60341001,174.27,158.86,4.1783619,2.5,2.7
2007,PB,2501807,Bayeux,municipal,fundamental,iniciais (1-5),70.4,0.70547801,174.3,158.66,4.1751161,2.9,2.6
2007,PB,2501203,Areial,municipal,fundamental,iniciais (1-5),78.2,0.75473303,178.08,164.6,4.3552532,3.3,2.9
2007,PB,2506608,Ibiara,municipal,fundamental,iniciais (1-5),87.6,0.88553101,170.86,137.42,3.7236581,3.3,3.3
2007,PB,2511400,Picuí,municipal,fundamental,iniciais (1-5),77.2,0.76845801,178.61,161.5,4.3090038,3.3,2.6
2007,PB,2513851,Santo André,municipal,fundamental,iniciais (1-5),80.5,0.80953902,169.94,156.16,4.0466371,3.3,
2007,PB,2509701,Monteiro,publica,fundamental,iniciais (1-5),89.6,0.898835,176.61,157.19,4.1926632,3.8,3.8
2007,PB,2501203,Areial,estadual,fundamental,iniciais (1-5),91.4,0.924043,184.19,164.94,4.478229,4.1,3.4
2007,PB,2516201,Sousa,municipal,fundamental,iniciais (1-5),72.4,0.73118401,180.0,164.69,4.393713,3.2,3.0
2007,PB,2502003,Belém do Brejo do Cruz,publica,fundamental,iniciais (1-5),66.6,0.69992298,160.58,146.86,3.6989291,2.6,2.1
2007,PB,2511905,Pitimbu,publica,fundamental,iniciais (1-5),74.1,0.73599201,158.72,142.08,3.576515,2.6,1.9
2007,PB,2500908,Arara,municipal,fundamental,iniciais (1-5),73.5,0.74429703,175.07,154.69,4.1178112,3.1,2.2
2007,PB,2505006,Cubati,municipal,fundamental,iniciais (1-5),67.9,0.70199198,179.96,168.72,4.4662218,3.1,3.1
2007,PB,2515302,Sapé,estadual,fundamental,iniciais (1-5),82.4,0.815947,179.88,164.63,4.390523,3.6,3.7
2009,PB,2511608,Pilões,estadual,fundamental,iniciais (1-5),75.7,0.75071502,176.69,143.86,3.9516361,3.0,2.7
2009,PB,2503555,Cacimbas,municipal,fundamental,iniciais (1-5),78.8,0.778629,166.33,145.35,3.7810171,2.9,2.5
2009,PB,2512762,Riachão do Poço,publica,fundamental,iniciais (1-5),77.3,0.76594198,181.88,168.52,4.4992361,3.4,2.8
2009,PB,2513307,Santa Helena,estadual,fundamental,iniciais (1-5),87.8,0.87847102,205.47,184.52,5.2405181,4.6,3.8
2009,PB,2507705,Juazeirinho,estadual,fundamental,iniciais (1-5),79.7,0.78560299,171.33,155.32,4.0579,3.2,2.7
2009,PB,2509339,Matinhas,publica,fundamental,iniciais (1-5),78.2,0.792005,170.25,153.91,4.0116439,3.2,3.4
2009,PB,2516805,Triunfo,publica,fundamental,iniciais (1-5),76.7,0.77103198,177.02,156.1,4.1806698,3.2,2.7
2009,PB,2513109,Salgado de São Félix,publica,fundamental,iniciais (1-5),88.4,0.88473201,178.13,156.75,4.21348,3.7,3.1
2009,PB,2502607,Igaracy,estadual,fundamental,iniciais (1-5),77.0,0.755099,151.92,143.74,3.4769349,2.6,2.7
2009,PB,2503001,Caaporã,estadual,fundamental,iniciais (1-5),87.6,0.87422901,168.77,161.05,4.1132178,3.6,4.5
2009,PB,2505279,Curral de Cima,publica,fundamental,iniciais (1-5),81.9,0.829458,175.16,167.97,4.3611732,3.6,3.0
2009,PB,2506509,Gurjão,publica,fundamental,iniciais (1-5),86.5,0.86756903,169.8,161.92,4.1488829,3.6,3.5
2009,PB,2507408,Jericó,publica,fundamental,iniciais (1-5),69.5,0.73664999,197.46,171.25,4.8461919,3.6,3.1
2009,PB,2507606,Juarez Távora,publica,fundamental,iniciais (1-5),84.4,0.85035902,173.91,160.67,4.2044001,3.6,2.8
2011,PB,2505238,Cuité de Mamanguape,publica,fundamental,iniciais (1-5),78.0,0.76975697,180.91,174.64,4.5919881,3.5,3.7
2011,PB,2515609,Serra da Raiz,estadual,fundamental,iniciais (1-5),90.8,0.88832903,179.39,170.83,4.4937172,4.0,4.0
2011,PB,2500700,São João do Rio do Peixe,estadual,fundamental,iniciais (1-5),84.5,0.84808302,187.83,165.27,4.553504,3.9,2.9
2011,PB,2501351,Assunção,municipal,fundamental,iniciais (1-5),79.4,0.79105198,189.16,184.57,4.9297948,3.9,2.9
2011,PB,2509404,Mogeiro,estadual,fundamental,iniciais (1-5),79.7,0.80651599,186.47,180.44,4.8035588,3.9,4.0
2011,PB,2500908,Arara,municipal,fundamental,iniciais (1-5),82.4,0.82492501,189.27,169.25,4.6535301,3.8,3.2
2011,PB,2512606,Quixabá,municipal,fundamental,iniciais (1-5),93.7,0.93701297,177.27,170.69,4.4507041,4.2,4.0
2011,PB,2516508,Taperoá,publica,fundamental,iniciais (1-5),82.2,0.82192898,196.61,183.41,5.0510612,4.2,3.3
2013,PB,2512747,Riachão,publica,fundamental,iniciais (1-5),96.5,0.96954298,201.71,183.36,5.1472979,5.0,3.4
2013,PB,2515302,Sapé,estadual,fundamental,iniciais (1-5),86.6,0.87790298,188.52,180.52,4.8441348,4.3,4.7
2013,PB,2502904,Brejo dos Santos,estadual,fundamental,iniciais (1-5),90.3,0.91774899,171.07,160.77,4.1518378,3.8,4.6
2013,PB,2512754,Riachão do Bacamarte,municipal,fundamental,iniciais (1-5),92.8,0.928388,173.67,155.85,4.1121931,3.8,3.2
2013,PB,2508307,Lagoa Seca,municipal,fundamental,iniciais (1-5),88.5,0.88614702,203.64,183.33,5.1837759,4.6,3.7
2013,PB,2515708,Serra Grande,publica,fundamental,iniciais (1-5),90.4,0.90132302,190.89,177.35,4.831728,4.4,3.9
2015,PB,2515906,Serraria,estadual,fundamental,iniciais (1-5),82.4,0.82480699,184.49,179.2,4.7430358,3.9,4.4
2015,PB,2504702,Congo,municipal,fundamental,iniciais (1-5),83.3,0.84489,199.7,187.77,5.1891208,4.4,4.8
2015,PB,2508901,Mamanguape,estadual,fundamental,iniciais (1-5),75.8,0.78456497,165.34,152.78,3.8972139,3.1,4.3
2015,PB,2500403,Alagoa Nova,municipal,fundamental,iniciais (1-5),81.3,0.80914098,200.0,187.93,5.1977558,4.2,3.7
2017,PB,2504306,Catolé do Rocha,municipal,fundamental,iniciais (1-5),81.4,0.81834799,204.64,196.41,5.4406781,4.5,4.8
2017,PB,2507309,Jacaraú,publica,fundamental,iniciais (1-5),86.3,0.86406898,199.03,187.74,5.175981,4.5,4.5
2017,PB,2507903,Juripiranga,estadual,fundamental,iniciais (1-5),92.1,0.92258698,180.11,181.21,4.6961851,4.3,4.2
2017,PB,2514206,São José da Lagoa Tapada,municipal,fundamental,iniciais (1-5),80.9,0.81982797,223.97,198.61,5.8497529,4.8,3.9
2017,PB,2509057,Marcação,publica,fundamental,iniciais (1-5),74.3,0.74206102,161.66,150.38,3.7837219,2.8,4.1
2017,PB,2506905,Itabaiana,municipal,fundamental,iniciais (1-5),88.1,0.879372,172.28,164.5,4.242939,3.7,4.6
2017,PB,2516508,Taperoá,estadual,fundamental,iniciais (1-5),92.2,0.92915499,187.99,173.16,4.7000122,4.4,4.4
2017,PB,2512606,Quixabá,municipal,fundamental,iniciais (1-5),100.0,1.0,202.83,196.39,5.4057631,5.4,4.9
2017,PB,2509701,Monteiro,publica,fundamental,iniciais (1-5),97.6,0.97719598,220.71,211.61,6.02353,5.9,5.4
2017,PB,2515807,Serra Redonda,publica,fundamental,iniciais (1-5),77.3,0.77775699,183.38,176.1,4.6656799,3.6,3.9
2017,PB,2501351,Assunção,municipal,fundamental,iniciais (1-5),87.1,0.86777598,206.24,195.5,5.4544759,4.7,3.7
2017,PB,2508307,Lagoa Seca,municipal,fundamental,iniciais (1-5),86.2,0.86273903,207.97,195.89,5.4949551,4.7,4.3
2017,PB,2511004,Pedra Branca,municipal,fundamental,iniciais (1-5),93.6,0.93764001,194.83,181.83,4.988555,4.7,4.4
2019,PB,2506301,Guarabira,municipal,fundamental,iniciais (1-5),87.8,0.87941402,199.21,186.36,5.1543159,4.5,4.7
2019,PB,2509156,Marizópolis,municipal,fundamental,iniciais (1-5),83.8,0.83411998,208.25,190.0,5.3928351,4.5,5.3
2019,PB,2513901,São Bento,publica,fundamental,iniciais (1-5),87.7,0.88538802,210.74,202.16,5.6614451,5.0,4.2
2019,PB,2516904,Uiraúna,estadual,fundamental,iniciais (1-5),89.0,0.86870003,214.83,204.47,5.7818708,5.0,5.0
2019,PB,2509057,Marcação,publica,fundamental,iniciais (1-5),77.0,0.76795799,164.72,146.97,3.7797461,2.9,4.4
2019,PB,2501104,Areia,publica,fundamental,iniciais (1-5),90.4,0.90679502,189.38,175.14,4.7629108,4.3,4.8
2019,PB,2503308,Cachoeira dos Índios,municipal,fundamental,iniciais (1-5),83.9,0.839876,213.41,199.32,5.660954,4.8,4.3
2019,PB,2512606,Quixabá,publica,fundamental,iniciais (1-5),97.3,0.974078,220.82,206.27,5.92872,5.8,5.2
2019,PB,2514404,São José de Espinharas,publica,fundamental,iniciais (1-5),88.0,0.89833802,182.08,171.86,4.563962,4.1,4.7
2019,PB,2511004,Pedra Branca,municipal,fundamental,iniciais (1-5),96.0,0.96323198,193.74,169.41,4.7415628,4.6,4.7
2019,PB,2508802,Malta,publica,fundamental,iniciais (1-5),93.4,0.92825598,220.08,210.88,5.9984159,5.6,5.1
2019,PB,2504009,Campina Grande,estadual,fundamental,iniciais (1-5),96.1,0.96448201,229.78,220.78,6.3637218,6.1,5.3
2019,PB,2504900,Cruz do Espírito Santo,municipal,fundamental,iniciais (1-5),84.6,0.84344,173.96,163.39,4.2548089,3.6,4.6
2021,PB,2501609,Barra de Santa Rosa,publica,fundamental,iniciais (1-5),98.2,0.983266,215.47,209.55,5.886076,5.8,
2021,PB,2501906,Belém,publica,fundamental,iniciais (1-5),99.4,0.994156,187.64,176.17,4.74806,4.7,
2021,PB,2502300,Bom Sucesso,municipal,fundamental,iniciais (1-5),99.6,0.99469,204.57,180.14,5.143333,5.1,
2021,PB,2503704,Cajazeiras,publica,fundamental,iniciais (1-5),99.6,0.996193,194.74,191.32,5.15901,5.1,
2021,PB,2503902,Camalaú,publica,fundamental,iniciais (1-5),99.8,0.997984,212.21,210.07,5.833316,5.8,
2021,PB,2506004,Esperança,municipal,fundamental,iniciais (1-5),100.0,0.999197,210.04,203.75,5.676995,5.7,
2021,PB,2507903,Juripiranga,estadual,fundamental,iniciais (1-5),100.0,1.0,183.56,172.08,4.595833,4.6,
2021,PB,2508901,Mamanguape,publica,fundamental,iniciais (1-5),99.5,0.995395,189.58,178.33,4.824355,4.8,
2021,PB,2511400,Picuí,municipal,fundamental,iniciais (1-5),99.9,0.999197,209.29,205.46,5.693773,5.7,
2021,PB,2512788,Riacho de Santo Antônio,publica,fundamental,iniciais (1-5),100.0,1.0,196.09,184.79,5.066046,5.1,
2021,PB,2513406,Santa Luzia,municipal,fundamental,iniciais (1-5),99.7,0.99638,205.32,195.72,5.440919,5.4,
2005,PB,2506806,Ingá,municipal,fundamental,iniciais (1-5),62.7,0.63067198,154.8,143.8,3.5323701,2.2,
2005,PB,2507804,Junco do Seridó,publica,fundamental,iniciais (1-5),73.0,0.72583801,150.8,140.39,3.3963599,2.5,
2005,PB,2516003,Solânea,publica,fundamental,iniciais (1-5),60.9,0.611601,169.39,158.6,4.080586,2.5,
2005,PB,2516607,Tavares,publica,fundamental,iniciais (1-5),74.9,0.74983799,165.0,152.0,3.8754079,2.9,
2005,PB,2506103,Fagundes,estadual,fundamental,iniciais (1-5),81.6,0.81725103,164.6,165.6,4.1153512,3.4,
2005,PB,2505907,Emas,municipal,fundamental,iniciais (1-5),76.5,0.76322901,154.8,153.8,3.713697,2.8,
2005,PB,2514651,São José do Brejo do Cruz,publica,fundamental,iniciais (1-5),76.1,0.76160198,152.39,137.19,3.364959,2.6,
2005,PB,2500106,Água Branca,municipal,fundamental,iniciais (1-5),79.2,0.79612899,184.0,166.6,4.5064659,3.6,
2007,PB,2504207,Catingueira,municipal,fundamental,iniciais (1-5),59.7,0.58260298,166.11,144.91,3.7690091,2.2,2.4
2007,PB,2502607,Igaracy,municipal,fundamental,iniciais (1-5),79.3,0.79438502,169.78,144.83,3.8375931,3.0,
2007,PB,2513307,Santa Helena,publica,fundamental,iniciais (1-5),78.0,0.779477,178.92,170.64,4.4814749,3.5,3.0
2007,PB,2507200,Itatuba,estadual,fundamental,iniciais (1-5),88.7,0.88230598,169.0,148.91,3.896889,3.4,2.4
2007,PB,2509404,Mogeiro,estadual,fundamental,iniciais (1-5),80.4,0.79361999,180.03,159.92,4.3077488,3.4,
2007,PB,2513406,Santa Luzia,estadual,fundamental,iniciais (1-5),90.4,0.90309399,183.0,160.33,4.3718829,3.9,3.0
2007,PB,2514909,São Mamede,estadual,fundamental,iniciais (1-5),89.5,0.89808297,207.14,186.67,5.3114791,4.8,3.7
2007,PB,2513307,Santa Helena,estadual,fundamental,iniciais (1-5),89.9,0.89585102,182.86,173.27,4.6042929,4.1,3.5
2007,PB,2503555,Cacimbas,publica,fundamental,iniciais (1-5),69.2,0.69824499,166.49,146.44,3.8038881,2.7,2.1
2007,PB,2505204,Cuitegi,municipal,fundamental,iniciais (1-5),68.7,0.689735,197.3,163.55,4.7031379,3.2,2.5
2007,PB,2505352,Damião,publica,fundamental,iniciais (1-5),75.5,0.738132,182.58,157.27,4.3082309,3.2,2.5
2007,PB,2512903,Rio Tinto,estadual,fundamental,iniciais (1-5),69.8,0.70416802,187.39,164.3,4.5276608,3.2,2.9
2007,PB,2501104,Areia,estadual,fundamental,iniciais (1-5),80.0,0.79272902,189.28,168.55,4.6410031,3.7,3.0
2007,PB,2511400,Picuí,estadual,fundamental,iniciais (1-5),84.9,0.86992502,174.77,159.69,4.2031851,3.7,3.0
2007,PB,2517407,Zabelê,publica,fundamental,iniciais (1-5),98.0,0.97868901,164.44,147.13,3.7775021,3.7,3.3
2009,PB,2504207,Catingueira,estadual,fundamental,iniciais (1-5),73.6,0.73335898,170.38,157.03,4.071043,3.0,3.4
2009,PB,2505907,Emas,estadual,fundamental,iniciais (1-5),83.6,0.83495897,159.27,144.41,3.629384,3.0,
2009,PB,2509602,Monte Horebe,estadual,fundamental,iniciais (1-5),71.5,0.70559001,174.5,160.19,4.206933,3.0,4.0
2009,PB,2516201,Sousa,municipal,fundamental,iniciais (1-5),74.0,0.74979502,186.16,166.58,4.5454521,3.4,3.3
2009,PB,2515401,São Vicente do Seridó,publica,fundamental,iniciais (1-5),86.6,0.86865002,182.47,158.47,4.3277678,3.8,3.8
2009,PB,2503308,Cachoeira dos Índios,publica,fundamental,iniciais (1-5),81.8,0.796516,186.66,168.78,4.595366,3.7,2.7
2009,PB,2510006,Nazarezinho,estadual,fundamental,iniciais (1-5),81.0,0.82478702,204.53,188.11,5.2876701,4.4,4.3
2009,PB,2516904,Uiraúna,municipal,fundamental,iniciais (1-5),80.1,0.80184901,166.19,146.86,3.8061719,3.1,3.0
2011,PB,2507804,Junco do Seridó,municipal,fundamental,iniciais (1-5),84.0,0.83217198,179.91,153.97,4.1970949,3.5,3.1
2011,PB,2512507,Queimadas,estadual,fundamental,iniciais (1-5),81.8,0.77320999,186.35,162.03,4.4665322,3.5,3.6
2011,PB,2516201,Sousa,municipal,fundamental,iniciais (1-5),75.5,0.773669,182.52,166.3,4.4712682,3.5,3.7
2011,PB,2502706,Borborema,estadual,fundamental,iniciais (1-5),88.0,0.87518901,162.88,155.94,3.907722,3.4,3.7
2011,PB,2503001,Caaporã,publica,fundamental,iniciais (1-5),80.3,0.80816698,177.05,158.13,4.218142,3.4,3.9
2011,PB,2505402,Desterro,publica,fundamental,iniciais (1-5),83.1,0.837915,185.05,166.32,4.5195408,3.8,3.8
2011,PB,2506103,Fagundes,publica,fundamental,iniciais (1-5),80.4,0.80256099,185.32,178.44,4.7452388,3.8,4.0
2011,PB,2514602,São José do Bonfim,municipal,fundamental,iniciais (1-5),92.4,0.92174202,169.74,152.02,3.9675479,3.7,3.2
2011,PB,2502102,Boa Ventura,estadual,fundamental,iniciais (1-5),94.1,0.93847001,182.91,165.77,4.4690738,4.2,3.3
2011,PB,2514552,São José de Princesa,municipal,fundamental,iniciais (1-5),89.4,0.897093,192.44,168.08,4.6925721,4.2,
2011,PB,2510105,Nova Floresta,estadual,fundamental,iniciais (1-5),93.8,0.93843198,198.11,176.88,4.960969,4.7,3.7
2013,PB,2503605,Caiçara,estadual,fundamental,iniciais (1-5),78.4,0.71623099,167.42,155.49,3.9863729,2.9,3.4
2013,PB,2505238,Cuité de Mamanguape,municipal,fundamental,iniciais (1-5),84.5,0.853742,161.33,152.75,3.8205149,3.3,4.0
2013,PB,2504207,Catingueira,municipal,fundamental,iniciais (1-5),89.4,0.888134,178.94,161.94,4.3236752,3.8,3.8
2013,PB,2507309,Jacaraú,municipal,fundamental,iniciais (1-5),85.3,0.85575098,189.75,175.42,4.775063,4.1,3.4
2013,PB,2502052,Bernardino Batista,municipal,fundamental,iniciais (1-5),90.4,0.884951,203.3,185.11,5.2098331,4.6,3.3
2013,PB,2516201,Sousa,municipal,fundamental,iniciais (1-5),92.7,0.92165297,213.63,192.39,5.5393338,5.1,4.0
2013,PB,2511509,Pilar,municipal,fundamental,iniciais (1-5),80.1,0.78713,161.66,159.14,3.9428041,3.1,3.3
2015,PB,2500809,Araçagi,estadual,fundamental,iniciais (1-5),100.0,1.0,184.62,163.78,4.4651532,4.5,4.8
2015,PB,2502508,Boqueirão,municipal,fundamental,iniciais (1-5),88.1,0.89011502,206.79,191.76,5.3969722,4.8,3.9
2015,PB,2504157,Casserengue,municipal,fundamental,iniciais (1-5),89.3,0.89919603,209.97,188.02,5.3896589,4.8,4.2
2015,PB,2509107,Mari,municipal,fundamental,iniciais (1-5),80.6,0.80875099,184.76,165.74,4.5034609,3.6,4.1
2015,PB,2504009,Campina Grande,municipal,fundamental,iniciais (1-5),87.0,0.87088197,203.92,193.62,5.376019,4.7,4.5
2017,PB,2513851,Santo André,publica,fundamental,iniciais (1-5),88.4,0.893673,188.75,191.88,5.0550609,4.5,4.7
2017,PB,2504207,Catingueira,municipal,fundamental,iniciais (1-5),86.9,0.86701,192.3,184.89,4.995718,4.3,4.4
2017,PB,2513158,Santa Cecília,municipal,fundamental,iniciais (1-5),82.6,0.834131,196.52,186.77,5.1102529,4.3,4.2
2017,PB,2516300,Sumé,publica,fundamental,iniciais (1-5),89.5,0.89577597,200.78,196.57,5.3699231,4.8,4.4
2017,PB,2509156,Marizópolis,municipal,fundamental,iniciais (1-5),83.4,0.82814401,193.44,183.16,4.9858379,4.1,5.0
2017,PB,2500304,Alagoa Grande,municipal,fundamental,iniciais (1-5),77.7,0.77627599,222.05,206.02,5.9476571,4.6,4.4
2017,PB,2501104,Areia,estadual,fundamental,iniciais (1-5),95.0,0.95499098,192.69,173.69,4.7995248,4.6,4.7
2017,PB,2517209,Vieirópolis,publica,fundamental,iniciais (1-5),97.6,0.97512299,212.38,202.52,5.6996608,5.6,5.8
2017,PB,2501807,Bayeux,publica,fundamental,iniciais (1-5),86.0,0.86393797,192.88,186.46,5.035151,4.4,4.4
2017,PB,2507705,Juazeirinho,estadual,fundamental,iniciais (1-5),82.5,0.81816798,208.61,190.83,5.4147959,4.4,3.9
2017,PB,2511301,Piancó,municipal,fundamental,iniciais (1-5),88.7,0.886325,188.96,171.39,4.686523,4.2,3.7
2017,PB,2508109,Lagoa,publica,fundamental,iniciais (1-5),89.9,0.90092301,197.25,188.97,5.1643658,4.7,4.2
2019,PB,2505352,Damião,municipal,fundamental,iniciais (1-5),84.9,0.85418397,219.41,203.0,5.8423572,5.0,4.4
2019,PB,2511509,Pilar,municipal,fundamental,iniciais (1-5),98.4,0.98302001,195.97,184.91,5.065938,5.0,4.2
2019,PB,2512309,Princesa Isabel,municipal,fundamental,iniciais (1-5),98.2,0.982831,242.19,223.13,6.6430988,6.5,4.5
2019,PB,2500205,Aguiar,municipal,fundamental,iniciais (1-5),92.0,0.92570698,197.1,190.28,5.1853209,4.8,4.9
2019,PB,2508307,Lagoa Seca,publica,fundamental,iniciais (1-5),95.4,0.95493501,211.02,197.92,5.5900698,5.3,4.6
2019,PB,2514305,São José de Caiana,municipal,fundamental,iniciais (1-5),89.4,0.88343,242.72,215.47,6.5139408,5.8,4.6
2019,PB,2513653,Joca Claudino,publica,fundamental,iniciais (1-5),91.9,0.923594,213.74,221.6,6.0721512,5.6,5.0
2019,PB,2503100,Cabaceiras,municipal,fundamental,iniciais (1-5),93.7,0.93454498,239.97,216.72,6.4843688,6.1,4.6
2019,PB,2500700,São João do Rio do Peixe,publica,fundamental,iniciais (1-5),90.1,0.89874202,209.41,192.55,5.4615178,4.9,4.1
2019,PB,2504108,Carrapateira,municipal,fundamental,iniciais (1-5),87.8,0.87183201,247.02,225.0,6.7692661,5.9,5.5
2019,PB,2511301,Piancó,publica,fundamental,iniciais (1-5),91.6,0.91611898,186.47,169.91,4.6121039,4.2,4.0
2021,PB,2501534,Baraúna,municipal,fundamental,iniciais (1-5),100.0,1.0,202.83,192.27,5.330672,5.3,
2021,PB,2505303,Curral Velho,municipal,fundamental,iniciais (1-5),98.2,0.984494,195.22,197.23,5.275625,5.2,
2021,PB,2510204,Nova Olinda,municipal,fundamental,iniciais (1-5),99.8,0.998187,181.69,163.68,4.407419,4.4,
2021,PB,2511301,Piancó,publica,fundamental,iniciais (1-5),98.5,0.984954,181.88,173.74,4.593954,4.5,
2021,PB,2513927,São Bentinho,publica,fundamental,iniciais (1-5),99.6,0.996759,185.89,182.59,4.83139,4.8,
2021,PB,2514107,São João do Tigre,publica,fundamental,iniciais (1-5),100.0,1.0,188.44,179.18,4.818054,4.8,
2005,PB,2502003,Belém do Brejo do Cruz,publica,fundamental,iniciais (1-5),57.3,0.57462698,154.19,143.39,3.5131371,2.0,
2005,PB,2512747,Riachão,estadual,fundamental,iniciais (1-5),57.5,0.51727498,146.8,130.8,3.1440949,1.6,
2005,PB,2512804,Riacho dos Cavalos,municipal,fundamental,iniciais (1-5),53.8,0.52113497,163.0,154.39,3.8812759,2.0,
2005,PB,2509305,Mataraca,estadual,fundamental,iniciais (1-5),73.3,0.73967499,173.0,155.6,4.095458,3.0,
2005,PB,2510907,Paulista,publica,fundamental,iniciais (1-5),69.9,0.69369203,176.39,162.0,4.2758832,3.0,
2005,PB,2510402,Olho d'Água,publica,fundamental,iniciais (1-5),81.4,0.82292002,177.19,160.19,4.2605228,3.5,
2005,PB,2500809,Araçagi,estadual,fundamental,iniciais (1-5),78.3,0.789002,174.0,164.8,4.2824178,3.4,
2005,PB,2508406,Lastro,estadual,fundamental,iniciais (1-5),67.3,0.66961497,170.39,166.19,4.2380018,2.8,
2005,PB,2514503,São José de Piranhas,estadual,fundamental,iniciais (1-5),73.1,0.72958702,162.6,151.6,3.8235049,2.8,
2005,PB,2515203,São Sebastião do Umbuzeiro,publica,fundamental,iniciais (1-5),68.7,0.691495,172.6,151.8,4.0180559,2.8,
2005,PB,2505709,Dona Inês,publica,fundamental,iniciais (1-5),81.4,0.81027299,173.6,153.8,4.074348,3.3,
2005,PB,2508505,Livramento,publica,fundamental,iniciais (1-5),70.8,0.73905402,175.8,167.8,4.3714318,3.2,
2005,PB,2503803,Caldas Brandão,publica,fundamental,iniciais (1-5),91.1,0.90791899,167.19,160.8,4.079865,3.7,
2005,PB,2514651,São José do Brejo do Cruz,municipal,fundamental,iniciais (1-5),76.4,0.76479697,152.39,137.19,3.364959,2.6,
2007,PB,2511905,Pitimbu,municipal,fundamental,iniciais (1-5),73.4,0.72736698,154.05,138.5,3.422302,2.5,1.8
2007,PB,2505303,Curral Velho,municipal,fundamental,iniciais (1-5),80.9,0.808083,163.52,144.99,3.721036,3.0,2.8
2007,PB,2515971,Sobrado,publica,fundamental,iniciais (1-5),70.4,0.70289099,177.19,162.75,4.3048229,3.0,2.5
2007,PB,2514404,São José de Espinharas,estadual,fundamental,iniciais (1-5),87.0,0.774746,186.11,168.46,4.5788698,3.5,3.5
2007,PB,2503506,Cacimba de Dentro,estadual,fundamental,iniciais (1-5),67.9,0.70371997,172.25,158.13,4.12673,2.9,2.5
2007,PB,2511509,Pilar,municipal,fundamental,iniciais (1-5),74.5,0.74612302,160.03,148.39,3.716433,2.8,2.3
2007,PB,2511509,Pilar,publica,fundamental,iniciais (1-5),76.3,0.75823802,158.91,147.08,3.6710589,2.8,2.3
2007,PB,2514305,São José de Caiana,publica,fundamental,iniciais (1-5),81.2,0.81309402,173.58,153.99,4.0764661,3.3,2.7
2007,PB,2503605,Caiçara,municipal,fundamental,iniciais (1-5),83.4,0.83337301,164.33,145.13,3.7392211,3.1,2.6
2007,PB,2512804,Riacho dos Cavalos,publica,fundamental,iniciais (1-5),69.1,0.707461,182.0,161.78,4.3789721,3.1,2.3
2009,PB,2509503,Montadas,estadual,fundamental,iniciais (1-5),78.0,0.76250798,164.02,153.27,3.881305,3.0,
2009,PB,2512077,Poço de José de Moura,municipal,fundamental,iniciais (1-5),86.2,0.84390301,198.63,183.25,5.0865202,4.3,2.6
2009,PB,2507200,Itatuba,estadual,fundamental,iniciais (1-5),50.4,0.50180697,195.46,155.22,4.5165691,2.3,2.8
2009,PB,2503506,Cacimba de Dentro,municipal,fundamental,iniciais (1-5),76.6,0.76517999,172.83,164.22,4.2481532,3.3,3.2
2009,PB,2503209,Cabedelo,publica,fundamental,iniciais (1-5),82.1,0.82357502,188.72,170.1,4.6584978,3.8,2.9
